Trip_ID,mean_windspeed,max_dist_col,trip_npoints,trip_duration_hours,year,month,MH_Strength,MH_Latitude,MH_Longitude
WA_0497,9.242819809,1694.407133,977,294.7333333,2024,3,101981.797,-33.25,60.75
WA_0497,9.40540759,223.8267473,259,76.15,2024,3,101981.797,-33.25,60.75
WA_0498,6.920341972,1883.958031,754,245.5333333,2024,3,101981.797,-33.25,60.75
WA_0356,9.758287173,499.4091834,340,103.6833333,2024,3,101981.797,-33.25,60.75
WA_0356,10.23137963,88.29247395,50,15.95,2024,3,101981.797,-33.25,60.75
WA_0290,11.96062124,702.778337,674,194.5,2024,3,101981.797,-33.25,60.75
WA_0290,8.202789837,403.0348733,161,46.31666667,2024,3,101981.797,-33.25,60.75
WA_0499,7.57383161,1852.686648,602,196.6166667,2024,3,101981.797,-33.25,60.75
WA_0500,8.795365597,1330.594042,618,184.7666667,2024,3,101981.797,-33.25,60.75
WA_0359,9.408881683,2257.595218,1072,336.7666667,2024,3,101981.797,-33.25,60.75
WA_0501,10.39577447,631.1649473,462,137.5333333,2024,3,101981.797,-33.25,60.75
WA_0502,8.977650753,2221.065112,820,264.45,2024,3,101981.797,-33.25,60.75
WA_0505,11.44398555,548.7068965,527,141.9833333,2024,3,101981.797,-33.25,60.75
WA_0506,9.975389571,571.1877675,471,146.9166667,2024,3,101981.797,-33.25,60.75
WA_0506,9.645834817,153.6642602,208,57.3,2024,3,101981.797,-33.25,60.75
WA_0508,11.34160921,1506.916016,669,204.95,2024,3,101981.797,-33.25,60.75
WA_0508,16.03378123,72.97706749,31,10.88333333,2024,3,101981.797,-33.25,60.75
WA_0509,8.750409539,2078.027373,988,282,2024,3,101981.797,-33.25,60.75
WA_0510,11.50159746,705.3255519,493,142.4833333,2024,3,101981.797,-33.25,60.75
WA_0510,9.019886008,1087.325387,294,93.1,2024,3,101981.797,-33.25,60.75
WA_0510,6.735759957,943.710343,391,119.2333333,2024,3,101981.797,-33.25,60.75
WA_0510,4.585293949,15.79554117,23,5.583333333,2024,3,101981.797,-33.25,60.75
WA_0511,9.006346465,1163.56154,748,217.7666667,2024,3,101981.797,-33.25,60.75
WA_0512,11.9912096,46.17344628,37,9.6,2024,3,101981.797,-33.25,60.75
WA_0513,11.42886915,1108.946267,875,254.2833333,2024,3,101981.797,-33.25,60.75
WA_0513,12.05722519,413.393698,242,73.63333333,2024,3,101981.797,-33.25,60.75
WA_0513,6.934632389,1690.804458,360,121.5333333,2024,3,101981.797,-33.25,60.75
WA_0361,9.099218651,1742.895155,626,183.6666667,2024,3,101981.797,-33.25,60.75
WA_0524,8.964629531,3001.07303,3621,1006.083333,2024,3,101981.797,-33.25,60.75
WA_0525,9.520781345,2282.351882,979,310.3333333,2024,3,101981.797,-33.25,60.75
WA_0525,5.520780347,643.0547425,329,98.9,2024,3,101981.797,-33.25,60.75
WA_0525,7.300922385,225.1614363,218,66,2024,3,101981.797,-33.25,60.75
WA_0517,12.14940524,1278.934153,893,263.4666667,2024,3,101981.797,-33.25,60.75
WA_0213,10.69582873,1958.873901,514,159.8833333,2024,3,101981.797,-33.25,60.75
WA_0213,12.97473691,40.99003476,32,8.366666667,2024,3,101981.797,-33.25,60.75
WA_0520,8.807759967,2467.917997,738,241.8166667,2024,3,101981.797,-33.25,60.75
